household_id,sample_type,Target,Well,Cq,Cq_sd,Result,detect
HH114,effluent,Helicobacter pylori,D5,26.33,0.22,Positive,1
HH114,effluent,Hepatitis A,D6,32.87,0.81,Positive,1
HH114,effluent,Hepatitis E,E1,NA,NA,Negative,0
HH114,effluent,Listeria monocytogenes,E2,NA,NA,Negative,0
HH114,effluent,MS2,E3,NA,NA,Equivocal,0
HH114,effluent,Necator,E4,NA,NA,Negative,0
HH114,effluent,No Template Control,E5,NA,NA,Negative,0
HH114,effluent,Norovirus GI,E6,34.8,0.95,Positive,1
HH114,effluent,Norovirus GII,F1,28.14,0.8,Positive,1
HH114,effluent,Rotavirus A,F2,NA,NA,Negative,0
HH114,effluent,STEC,F3,22.77,0.68,Positive,1
HH114,effluent,Salmonella,F4,32.54,0.12,Positive,1
HH114,effluent,Sapovirus,F5,29.55,0.94,Positive,1
HH114,effluent,Shigella,F6,NA,NA,Negative,0
HH114,effluent,Sketa22,G1,NA,NA,Negative,0
HH114,effluent,Spiked_Extraction_Control,G2,22.36,0.52,Positive,1
HH114,effluent,Strongyloides,G3,21.66,0.86,Positive,1
HH114,effluent,Trichuris,G4,NA,NA,Negative,0
HH114,effluent,Vibrio cholerae,G5,24.41,0.2,Positive,1
HH114,effluent,Yersinia enterocolitica,G6,31.13,0.22,Positive,1
HH114,effluent,blaCTX-M,H1,NA,NA,Negative,0
HH114,effluent,blaNDM,H2,NA,NA,Equivocal,0
HH114,effluent,mecA,H3,NA,NA,Negative,0
HH114,effluent,qnrS,H4,24.16,0.72,Positive,1
HH114,effluent,sul1,H5,NA,NA,Equivocal,0
HH114,effluent,tetA,H6,31.45,0.7,Positive,1
HH114,produce,Adenovirus 40/41,A1,NA,NA,Negative,0
HH114,produce,Aeromonas,A2,NA,NA,Negative,0
HH114,produce,Ancylostoma,A3,NA,NA,Negative,0
HH114,produce,Ascaris,A4,NA,NA,Negative,0
HH114,produce,Astrovirus,A5,22.36,0.33,Positive,1
HH114,produce,BacHum,A6,NA,NA,Negative,0
HH114,produce,Bacteroides fragilis,B1,NA,NA,Negative,0
HH114,produce,Blastocystis,B2,NA,NA,Negative,0
HH114,produce,Campylobacter,B3,NA,NA,Negative,0
HH114,produce,Clostridium difficile,B4,26.53,0.2,Positive,1
HH114,produce,CrAssphage,B5,NA,NA,Negative,0
HH114,produce,Cryptosporidium,B6,NA,NA,Negative,0
HH114,produce,Cyclospora,C1,27.55,1,Positive,1
HH114,produce,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH114,produce,E. coli O157,C3,NA,NA,Equivocal,0
HH114,produce,EAEC,C4,32.28,0.51,Positive,1
HH114,produce,EPEC,C5,29.96,0.64,Positive,1
HH114,produce,ETEC,C6,NA,NA,Negative,0
HH114,produce,Entamoeba histolytica,D1,NA,NA,Negative,0
HH114,produce,Enterovirus,D2,NA,NA,Negative,0
HH114,produce,Giardia,D3,NA,NA,Negative,0
HH114,produce,HF183,D4,NA,NA,Negative,0
HH114,produce,Helicobacter pylori,D5,NA,NA,Negative,0
HH114,produce,Hepatitis A,D6,NA,NA,Negative,0
HH114,produce,Hepatitis E,E1,NA,NA,Negative,0
HH114,produce,Listeria monocytogenes,E2,NA,NA,Negative,0
HH114,produce,MS2,E3,NA,NA,Negative,0
HH114,produce,Necator,E4,NA,NA,Negative,0
HH114,produce,No Template Control,E5,NA,NA,Negative,0
HH114,produce,Norovirus GI,E6,NA,NA,Negative,0
HH114,produce,Norovirus GII,F1,33.68,0.97,Positive,1
HH114,produce,Rotavirus A,F2,21.96,0.85,Positive,1
HH114,produce,STEC,F3,NA,NA,Negative,0
HH114,produce,Salmonella,F4,NA,NA,Negative,0
HH114,produce,Sapovirus,F5,NA,NA,Negative,0
HH114,produce,Shigella,F6,NA,NA,Negative,0
HH114,produce,Sketa22,G1,NA,NA,Negative,0
HH114,produce,Spiked_Extraction_Control,G2,NA,NA,Equivocal,0
HH114,produce,Strongyloides,G3,NA,NA,Negative,0
HH114,produce,Trichuris,G4,NA,NA,Negative,0
HH114,produce,Vibrio cholerae,G5,NA,NA,Equivocal,0
HH114,produce,Yersinia enterocolitica,G6,NA,NA,Negative,0
HH114,produce,blaCTX-M,H1,NA,NA,Negative,0
HH114,produce,blaNDM,H2,NA,NA,Negative,0
HH114,produce,mecA,H3,NA,NA,Negative,0
HH114,produce,qnrS,H4,28.46,0.69,Positive,1
HH114,produce,sul1,H5,NA,NA,Negative,0
HH114,produce,tetA,H6,NA,NA,Negative,0
HH115,compost,Adenovirus 40/41,A1,NA,NA,Negative,0
HH115,compost,Aeromonas,A2,NA,NA,Negative,0
HH115,compost,Ancylostoma,A3,NA,NA,Negative,0
HH115,compost,Ascaris,A4,NA,NA,Negative,0
HH115,compost,Astrovirus,A5,NA,NA,Negative,0
HH115,compost,BacHum,A6,NA,NA,Negative,0
HH115,compost,Bacteroides fragilis,B1,22.24,0.49,Positive,1
HH115,compost,Blastocystis,B2,NA,NA,Equivocal,0
HH115,compost,Campylobacter,B3,24.38,0.57,Positive,1
HH115,compost,Clostridium difficile,B4,NA,NA,Negative,0
HH115,compost,CrAssphage,B5,NA,NA,Negative,0
HH115,compost,Cryptosporidium,B6,NA,NA,Negative,0
HH115,compost,Cyclospora,C1,NA,NA,Negative,0
HH115,compost,Dientamoeba fragilis,C2,NA,NA,Equivocal,0
HH115,compost,E. coli O157,C3,NA,NA,Equivocal,0
HH115,compost,EAEC,C4,NA,NA,Negative,0
HH115,compost,EPEC,C5,24.09,0.68,Positive,1
HH115,compost,ETEC,C6,NA,NA,Negative,0
HH115,compost,Entamoeba histolytica,D1,NA,NA,Equivocal,0
HH115,compost,Enterovirus,D2,NA,NA,Negative,0
HH115,compost,Giardia,D3,NA,NA,Negative,0
HH115,compost,HF183,D4,NA,NA,Negative,0
HH115,compost,Helicobacter pylori,D5,NA,NA,Negative,0
HH115,compost,Hepatitis A,D6,33.04,0.63,Positive,1
HH115,compost,Hepatitis E,E1,NA,NA,Negative,0
HH115,compost,Listeria monocytogenes,E2,NA,NA,Negative,0
HH115,compost,MS2,E3,NA,NA,Negative,0
HH115,compost,Necator,E4,NA,NA,Negative,0
HH115,compost,No Template Control,E5,NA,NA,Negative,0
HH115,compost,Norovirus GI,E6,NA,NA,Negative,0
HH115,compost,Norovirus GII,F1,NA,NA,Equivocal,0
HH115,compost,Rotavirus A,F2,NA,NA,Negative,0
HH115,compost,STEC,F3,NA,NA,Negative,0
HH115,compost,Salmonella,F4,20.2,0.31,Positive,1
HH115,compost,Sapovirus,F5,NA,NA,Negative,0
HH115,compost,Shigella,F6,NA,NA,Negative,0
HH115,compost,Sketa22,G1,NA,NA,Negative,0
HH115,compost,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH115,compost,Strongyloides,G3,24.25,0.83,Positive,1
HH115,compost,Trichuris,G4,NA,NA,Negative,0
HH115,compost,Vibrio cholerae,G5,NA,NA,Equivocal,0
HH115,compost,Yersinia enterocolitica,G6,NA,NA,Negative,0
HH115,compost,blaCTX-M,H1,24.93,0.47,Positive,1
HH115,compost,blaNDM,H2,NA,NA,Negative,0
HH115,compost,mecA,H3,NA,NA,Negative,0
HH115,compost,qnrS,H4,27.75,0.67,Positive,1
HH115,compost,sul1,H5,NA,NA,Negative,0
HH115,compost,tetA,H6,NA,NA,Negative,0
HH115,effluent,Adenovirus 40/41,A1,NA,NA,Negative,0
HH115,effluent,Aeromonas,A2,NA,NA,Negative,0
HH115,effluent,Ancylostoma,A3,NA,NA,Negative,0
HH115,effluent,Ascaris,A4,NA,NA,Negative,0
HH115,effluent,Astrovirus,A5,NA,NA,Negative,0
HH115,effluent,BacHum,A6,NA,NA,Equivocal,0
HH115,effluent,Bacteroides fragilis,B1,24.54,0.97,Positive,1
HH115,effluent,Blastocystis,B2,NA,NA,Negative,0
HH115,effluent,Campylobacter,B3,28.74,0.27,Positive,1
HH115,effluent,Clostridium difficile,B4,NA,NA,Negative,0
HH115,effluent,CrAssphage,B5,NA,NA,Negative,0
HH115,effluent,Cryptosporidium,B6,NA,NA,Negative,0
HH115,effluent,Cyclospora,C1,NA,NA,Negative,0
HH115,effluent,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH115,effluent,E. coli O157,C3,24.63,0.82,Positive,1
HH115,effluent,EAEC,C4,28.96,0.75,Positive,1
HH115,effluent,EPEC,C5,31.72,0.78,Positive,1
HH115,effluent,ETEC,C6,NA,NA,Negative,0
HH115,effluent,Entamoeba histolytica,D1,NA,NA,Negative,0
HH115,effluent,Enterovirus,D2,21.54,0.92,Positive,1
HH115,effluent,Giardia,D3,NA,NA,Negative,0
HH115,effluent,HF183,D4,NA,NA,Negative,0
HH115,effluent,Helicobacter pylori,D5,NA,NA,Negative,0
HH115,effluent,Hepatitis A,D6,NA,NA,Negative,0
HH115,effluent,Hepatitis E,E1,NA,NA,Negative,0
HH115,effluent,Listeria monocytogenes,E2,25.44,0.65,Positive,1
HH115,effluent,MS2,E3,NA,NA,Negative,0
HH115,effluent,Necator,E4,NA,NA,Negative,0
HH115,effluent,No Template Control,E5,NA,NA,Negative,0
HH115,effluent,Norovirus GI,E6,34.56,0.63,Positive,1
HH115,effluent,Norovirus GII,F1,NA,NA,Negative,0
HH115,effluent,Rotavirus A,F2,24.2,0.99,Positive,1
HH115,effluent,STEC,F3,28.62,0.3,Positive,1
HH115,effluent,Salmonella,F4,26.38,0.62,Positive,1
HH115,effluent,Sapovirus,F5,NA,NA,Negative,0
HH115,effluent,Shigella,F6,NA,NA,Negative,0
HH115,effluent,Sketa22,G1,NA,NA,Negative,0
HH115,effluent,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH115,effluent,Strongyloides,G3,NA,NA,Negative,0
HH115,effluent,Trichuris,G4,NA,NA,Negative,0
HH115,effluent,Vibrio cholerae,G5,24.44,0.97,Positive,1
HH115,effluent,Yersinia enterocolitica,G6,27.82,0.23,Positive,1
HH115,effluent,blaCTX-M,H1,NA,NA,Negative,0
HH115,effluent,blaNDM,H2,NA,NA,Negative,0
HH115,effluent,mecA,H3,NA,NA,Negative,0
HH115,effluent,qnrS,H4,25.12,0.17,Positive,1
HH115,effluent,sul1,H5,NA,NA,Negative,0
HH115,effluent,tetA,H6,NA,NA,Negative,0
HH115,produce,Adenovirus 40/41,A1,30.85,0.69,Positive,1
HH115,produce,Aeromonas,A2,NA,NA,Negative,0
HH115,produce,Ancylostoma,A3,NA,NA,Negative,0
HH115,produce,Ascaris,A4,NA,NA,Negative,0
HH115,produce,Astrovirus,A5,NA,NA,Negative,0
HH115,produce,BacHum,A6,NA,NA,Equivocal,0
HH115,produce,Bacteroides fragilis,B1,NA,NA,Negative,0
HH115,produce,Blastocystis,B2,NA,NA,Negative,0
HH115,produce,Campylobacter,B3,NA,NA,Negative,0
HH115,produce,Clostridium difficile,B4,NA,NA,Negative,0
HH115,produce,CrAssphage,B5,NA,NA,Negative,0
HH115,produce,Cryptosporidium,B6,NA,NA,Negative,0
HH115,produce,Cyclospora,C1,NA,NA,Negative,0
HH115,produce,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH115,produce,E. coli O157,C3,NA,NA,Negative,0
HH115,produce,EAEC,C4,33.81,0.15,Positive,1
HH115,produce,EPEC,C5,NA,NA,Negative,0
HH115,produce,ETEC,C6,NA,NA,Negative,0
HH115,produce,Entamoeba histolytica,D1,NA,NA,Negative,0
HH115,produce,Enterovirus,D2,NA,NA,Equivocal,0
HH115,produce,Giardia,D3,NA,NA,Negative,0
HH115,produce,HF183,D4,NA,NA,Negative,0
HH115,produce,Helicobacter pylori,D5,NA,NA,Negative,0
HH115,produce,Hepatitis A,D6,NA,NA,Negative,0
HH115,produce,Hepatitis E,E1,NA,NA,Equivocal,0
HH115,produce,Listeria monocytogenes,E2,NA,NA,Negative,0
HH115,produce,MS2,E3,27.86,0.15,Positive,1
HH115,produce,Necator,E4,NA,NA,Equivocal,0
HH115,produce,No Template Control,E5,NA,NA,Negative,0
HH115,produce,Norovirus GI,E6,NA,NA,Negative,0
HH115,produce,Norovirus GII,F1,NA,NA,Negative,0
HH115,produce,Rotavirus A,F2,24.89,0.17,Positive,1
HH115,produce,STEC,F3,22.54,0.76,Positive,1
HH115,produce,Salmonella,F4,NA,NA,Negative,0
HH115,produce,Sapovirus,F5,NA,NA,Equivocal,0
HH115,produce,Shigella,F6,NA,NA,Negative,0
HH115,produce,Sketa22,G1,NA,NA,Equivocal,0
HH115,produce,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH115,produce,Strongyloides,G3,NA,NA,Negative,0
HH115,produce,Trichuris,G4,22.3,0.3,Positive,1
HH115,produce,Vibrio cholerae,G5,NA,NA,Equivocal,0
HH115,produce,Yersinia enterocolitica,G6,NA,NA,Equivocal,0
HH115,produce,blaCTX-M,H1,NA,NA,Negative,0
HH115,produce,blaNDM,H2,25.9,0.43,Positive,1
HH115,produce,mecA,H3,NA,NA,Negative,0
HH115,produce,qnrS,H4,NA,NA,Negative,0
HH115,produce,sul1,H5,21.52,0.31,Positive,1
HH115,produce,tetA,H6,NA,NA,Negative,0
HH116,compost,Adenovirus 40/41,A1,NA,NA,Negative,0
HH116,compost,Aeromonas,A2,NA,NA,Negative,0
HH116,compost,Ancylostoma,A3,NA,NA,Equivocal,0
HH116,compost,Ascaris,A4,NA,NA,Negative,0
HH116,compost,Astrovirus,A5,NA,NA,Negative,0
HH116,compost,BacHum,A6,NA,NA,Negative,0
HH116,compost,Bacteroides fragilis,B1,NA,NA,Equivocal,0
HH116,compost,Blastocystis,B2,NA,NA,Negative,0
HH116,compost,Campylobacter,B3,NA,NA,Negative,0
HH116,compost,Clostridium difficile,B4,NA,NA,Negative,0
HH116,compost,CrAssphage,B5,NA,NA,Negative,0
HH116,compost,Cryptosporidium,B6,NA,NA,Negative,0
HH116,compost,Cyclospora,C1,NA,NA,Negative,0
HH116,compost,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH116,compost,E. coli O157,C3,NA,NA,Negative,0
HH116,compost,EAEC,C4,21.86,0.5,Positive,1
HH116,compost,EPEC,C5,24.03,0.1,Positive,1
HH116,compost,ETEC,C6,NA,NA,Negative,0
HH116,compost,Entamoeba histolytica,D1,NA,NA,Negative,0
HH116,compost,Enterovirus,D2,28.63,0.12,Positive,1
HH116,compost,Giardia,D3,NA,NA,Negative,0
HH116,compost,HF183,D4,NA,NA,Equivocal,0
HH116,compost,Helicobacter pylori,D5,21.87,0.29,Positive,1
HH116,compost,Hepatitis A,D6,NA,NA,Negative,0
HH116,compost,Hepatitis E,E1,NA,NA,Negative,0
HH116,compost,Listeria monocytogenes,E2,NA,NA,Negative,0
HH116,compost,MS2,E3,NA,NA,Negative,0
HH116,compost,Necator,E4,NA,NA,Equivocal,0
HH116,compost,No Template Control,E5,NA,NA,Negative,0
HH116,compost,Norovirus GI,E6,20.54,0.3,Positive,1
HH116,compost,Norovirus GII,F1,NA,NA,Equivocal,0
HH116,compost,Rotavirus A,F2,25.88,0.46,Positive,1
HH116,compost,STEC,F3,NA,NA,Negative,0
HH116,compost,Salmonella,F4,34.1,0.39,Positive,1
HH116,compost,Sapovirus,F5,NA,NA,Negative,0
HH116,compost,Shigella,F6,NA,NA,Negative,0
HH116,compost,Sketa22,G1,NA,NA,Negative,0
HH116,compost,Spiked_Extraction_Control,G2,NA,NA,Equivocal,0
HH116,compost,Strongyloides,G3,26.16,0.52,Positive,1
HH116,compost,Trichuris,G4,NA,NA,Negative,0
HH116,compost,Vibrio cholerae,G5,NA,NA,Negative,0
HH116,compost,Yersinia enterocolitica,G6,33.52,0.59,Positive,1
HH116,compost,blaCTX-M,H1,NA,NA,Negative,0
HH116,compost,blaNDM,H2,20.19,0.41,Positive,1
HH116,compost,mecA,H3,NA,NA,Negative,0
HH116,compost,qnrS,H4,29.88,0.62,Positive,1
HH116,compost,sul1,H5,28.66,0.3,Positive,1
HH116,compost,tetA,H6,NA,NA,Negative,0
HH116,effluent,Adenovirus 40/41,A1,30.7,0.17,Positive,1
HH116,effluent,Aeromonas,A2,NA,NA,Equivocal,0
HH116,effluent,Ancylostoma,A3,NA,NA,Negative,0
HH116,effluent,Ascaris,A4,NA,NA,Equivocal,0
HH116,effluent,Astrovirus,A5,31.52,0.32,Positive,1
HH116,effluent,BacHum,A6,NA,NA,Negative,0
HH116,effluent,Bacteroides fragilis,B1,27.45,0.86,Positive,1
HH116,effluent,Blastocystis,B2,NA,NA,Negative,0
HH116,effluent,Campylobacter,B3,NA,NA,Negative,0
HH116,effluent,Clostridium difficile,B4,NA,NA,Equivocal,0
HH116,effluent,CrAssphage,B5,NA,NA,Negative,0
HH116,effluent,Cryptosporidium,B6,NA,NA,Negative,0
HH116,effluent,Cyclospora,C1,NA,NA,Negative,0
HH116,effluent,Dientamoeba fragilis,C2,23.99,0.27,Positive,1
HH116,effluent,E. coli O157,C3,NA,NA,Negative,0
HH116,effluent,EAEC,C4,28.6,0.68,Positive,1
HH116,effluent,EPEC,C5,34.34,0.79,Positive,1
HH116,effluent,ETEC,C6,NA,NA,Negative,0
HH116,effluent,Entamoeba histolytica,D1,NA,NA,Negative,0
HH116,effluent,Enterovirus,D2,NA,NA,Negative,0
HH116,effluent,Giardia,D3,20.63,0.4,Positive,1
HH116,effluent,HF183,D4,27.75,0.71,Positive,1
HH116,effluent,Helicobacter pylori,D5,NA,NA,Negative,0
HH116,effluent,Hepatitis A,D6,32.15,0.89,Positive,1
HH116,effluent,Hepatitis E,E1,NA,NA,Negative,0
HH116,effluent,Listeria monocytogenes,E2,NA,NA,Negative,0
HH116,effluent,MS2,E3,NA,NA,Negative,0
HH116,effluent,Necator,E4,NA,NA,Negative,0
HH116,effluent,No Template Control,E5,NA,NA,Negative,0
HH116,effluent,Norovirus GI,E6,29.7,0.85,Positive,1
HH116,effluent,Norovirus GII,F1,28.96,0.18,Positive,1
HH116,effluent,Rotavirus A,F2,32.78,0.26,Positive,1
HH116,effluent,STEC,F3,26.77,0.39,Positive,1
HH116,effluent,Salmonella,F4,34.44,0.97,Positive,1
HH116,effluent,Sapovirus,F5,NA,NA,Negative,0
HH116,effluent,Shigella,F6,30.98,0.94,Positive,1
HH116,effluent,Sketa22,G1,NA,NA,Negative,0
HH116,effluent,Spiked_Extraction_Control,G2,31.71,0.43,Positive,1
HH116,effluent,Strongyloides,G3,25.25,0.58,Positive,1
HH116,effluent,Trichuris,G4,NA,NA,Negative,0
HH116,effluent,Vibrio cholerae,G5,21.89,0.16,Positive,1
HH116,effluent,Yersinia enterocolitica,G6,NA,NA,Negative,0
HH116,effluent,blaCTX-M,H1,28.45,0.92,Positive,1
HH116,effluent,blaNDM,H2,NA,NA,Negative,0
HH116,effluent,mecA,H3,NA,NA,Equivocal,0
HH116,effluent,qnrS,H4,22.14,0.59,Positive,1
HH116,effluent,sul1,H5,NA,NA,Negative,0
HH116,effluent,tetA,H6,NA,NA,Negative,0
HH116,produce,Adenovirus 40/41,A1,NA,NA,Negative,0
HH116,produce,Aeromonas,A2,NA,NA,Negative,0
HH116,produce,Ancylostoma,A3,NA,NA,Negative,0
HH116,produce,Ascaris,A4,32.26,0.23,Positive,1
HH116,produce,Astrovirus,A5,32.92,0.23,Positive,1
HH116,produce,BacHum,A6,NA,NA,Negative,0
HH116,produce,Bacteroides fragilis,B1,NA,NA,Negative,0
HH116,produce,Blastocystis,B2,NA,NA,Equivocal,0
HH116,produce,Campylobacter,B3,NA,NA,Negative,0
HH116,produce,Clostridium difficile,B4,NA,NA,Negative,0
HH116,produce,CrAssphage,B5,NA,NA,Negative,0
HH116,produce,Cryptosporidium,B6,NA,NA,Negative,0
HH116,produce,Cyclospora,C1,NA,NA,Negative,0
HH116,produce,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH116,produce,E. coli O157,C3,NA,NA,Negative,0
HH116,produce,EAEC,C4,34.99,0.6,Positive,1
HH116,produce,EPEC,C5,21.04,0.21,Positive,1
HH116,produce,ETEC,C6,NA,NA,Negative,0
HH116,produce,Entamoeba histolytica,D1,NA,NA,Negative,0
HH116,produce,Enterovirus,D2,21.91,0.96,Positive,1
HH116,produce,Giardia,D3,NA,NA,Negative,0
HH116,produce,HF183,D4,NA,NA,Negative,0
HH116,produce,Helicobacter pylori,D5,NA,NA,Negative,0
HH116,produce,Hepatitis A,D6,NA,NA,Negative,0
HH116,produce,Hepatitis E,E1,NA,NA,Negative,0
HH116,produce,Listeria monocytogenes,E2,NA,NA,Negative,0
HH116,produce,MS2,E3,NA,NA,Negative,0
HH116,produce,Necator,E4,30.7,0.6,Positive,1
HH116,produce,No Template Control,E5,NA,NA,Equivocal,0
HH116,produce,Norovirus GI,E6,NA,NA,Negative,0
HH116,produce,Norovirus GII,F1,NA,NA,Negative,0
HH116,produce,Rotavirus A,F2,NA,NA,Equivocal,0
HH116,produce,STEC,F3,22.78,0.41,Positive,1
HH116,produce,Salmonella,F4,NA,NA,Negative,0
HH116,produce,Sapovirus,F5,NA,NA,Negative,0
HH116,produce,Shigella,F6,NA,NA,Negative,0
HH116,produce,Sketa22,G1,NA,NA,Negative,0
HH116,produce,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH116,produce,Strongyloides,G3,NA,NA,Negative,0
HH116,produce,Trichuris,G4,NA,NA,Negative,0
HH116,produce,Vibrio cholerae,G5,34.99,0.59,Positive,1
HH116,produce,Yersinia enterocolitica,G6,NA,NA,Negative,0
HH116,produce,blaCTX-M,H1,NA,NA,Negative,0
HH116,produce,blaNDM,H2,23.87,0.89,Positive,1
HH116,produce,mecA,H3,NA,NA,Negative,0
HH116,produce,qnrS,H4,NA,NA,Negative,0
HH116,produce,sul1,H5,NA,NA,Negative,0
HH116,produce,tetA,H6,NA,NA,Equivocal,0
HH117,compost,Adenovirus 40/41,A1,NA,NA,Negative,0
HH117,compost,Aeromonas,A2,NA,NA,Negative,0
HH117,compost,Ancylostoma,A3,33.71,0.53,Positive,1
HH117,compost,Ascaris,A4,NA,NA,Negative,0
HH117,compost,Astrovirus,A5,NA,NA,Equivocal,0
HH117,compost,BacHum,A6,NA,NA,Negative,0
HH117,compost,Bacteroides fragilis,B1,NA,NA,Negative,0
HH117,compost,Blastocystis,B2,NA,NA,Equivocal,0
HH117,compost,Campylobacter,B3,NA,NA,Negative,0
HH117,compost,Clostridium difficile,B4,NA,NA,Negative,0
HH117,compost,CrAssphage,B5,NA,NA,Negative,0
HH117,compost,Cryptosporidium,B6,24.89,0.42,Positive,1
HH117,compost,Cyclospora,C1,NA,NA,Negative,0
HH117,compost,Dientamoeba fragilis,C2,NA,NA,Equivocal,0
HH117,compost,E. coli O157,C3,NA,NA,Negative,0
HH117,compost,EAEC,C4,NA,NA,Negative,0
HH117,compost,EPEC,C5,NA,NA,Negative,0
HH117,compost,ETEC,C6,NA,NA,Negative,0
HH117,compost,Entamoeba histolytica,D1,NA,NA,Negative,0
HH117,compost,Enterovirus,D2,NA,NA,Negative,0
HH117,compost,Giardia,D3,NA,NA,Negative,0
HH117,compost,HF183,D4,NA,NA,Negative,0
HH117,compost,Helicobacter pylori,D5,21.35,0.82,Positive,1
HH117,compost,Hepatitis A,D6,NA,NA,Negative,0
HH117,compost,Hepatitis E,E1,NA,NA,Negative,0
HH117,compost,Listeria monocytogenes,E2,NA,NA,Negative,0
HH117,compost,MS2,E3,NA,NA,Negative,0
HH117,compost,Necator,E4,NA,NA,Negative,0
HH117,compost,No Template Control,E5,NA,NA,Negative,0
HH117,compost,Norovirus GI,E6,34.08,0.18,Positive,1
HH117,compost,Norovirus GII,F1,27.93,0.4,Positive,1
HH117,compost,Rotavirus A,F2,20.34,0.36,Positive,1
HH117,compost,STEC,F3,NA,NA,Negative,0
HH117,compost,Salmonella,F4,NA,NA,Equivocal,0
HH117,compost,Sapovirus,F5,NA,NA,Negative,0
HH117,compost,Shigella,F6,29.17,0.25,Positive,1
HH117,compost,Sketa22,G1,NA,NA,Negative,0
HH117,compost,Spiked_Extraction_Control,G2,NA,NA,Equivocal,0
HH117,compost,Strongyloides,G3,30.41,0.96,Positive,1
HH117,compost,Trichuris,G4,NA,NA,Equivocal,0
HH117,compost,Vibrio cholerae,G5,29,0.18,Positive,1
HH117,compost,Yersinia enterocolitica,G6,29.26,0.88,Positive,1
HH117,compost,blaCTX-M,H1,NA,NA,Equivocal,0
HH117,compost,blaNDM,H2,NA,NA,Negative,0
HH117,compost,mecA,H3,NA,NA,Negative,0
HH117,compost,qnrS,H4,28.81,0.13,Positive,1
HH117,compost,sul1,H5,NA,NA,Negative,0
HH117,compost,tetA,H6,NA,NA,Negative,0
HH117,effluent,Adenovirus 40/41,A1,NA,NA,Negative,0
HH117,effluent,Aeromonas,A2,NA,NA,Negative,0
HH117,effluent,Ancylostoma,A3,32.95,0.57,Positive,1
HH117,effluent,Ascaris,A4,NA,NA,Negative,0
HH117,effluent,Astrovirus,A5,21.49,0.45,Positive,1
HH117,effluent,BacHum,A6,NA,NA,Negative,0
HH117,effluent,Bacteroides fragilis,B1,30.22,0.8,Positive,1
HH117,effluent,Blastocystis,B2,NA,NA,Negative,0
HH117,effluent,Campylobacter,B3,NA,NA,Negative,0
HH117,effluent,Clostridium difficile,B4,NA,NA,Negative,0
HH117,effluent,CrAssphage,B5,NA,NA,Negative,0
HH117,effluent,Cryptosporidium,B6,NA,NA,Negative,0
HH117,effluent,Cyclospora,C1,29.23,0.27,Positive,1
HH117,effluent,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH117,effluent,E. coli O157,C3,NA,NA,Negative,0
HH117,effluent,EAEC,C4,21.73,0.35,Positive,1
HH117,effluent,EPEC,C5,33.92,0.42,Positive,1
HH117,effluent,ETEC,C6,NA,NA,Negative,0
HH117,effluent,Entamoeba histolytica,D1,NA,NA,Negative,0
HH117,effluent,Enterovirus,D2,NA,NA,Negative,0
HH117,effluent,Giardia,D3,20.6,0.91,Positive,1
HH117,effluent,HF183,D4,27.13,0.26,Positive,1
HH117,effluent,Helicobacter pylori,D5,21.73,0.78,Positive,1
HH117,effluent,Hepatitis A,D6,NA,NA,Negative,0
HH117,effluent,Hepatitis E,E1,NA,NA,Negative,0
HH117,effluent,Listeria monocytogenes,E2,NA,NA,Equivocal,0
HH117,effluent,MS2,E3,NA,NA,Equivocal,0
HH117,effluent,Necator,E4,31.62,0.35,Positive,1
HH117,effluent,No Template Control,E5,NA,NA,Negative,0
HH117,effluent,Norovirus GI,E6,31.61,0.28,Positive,1
HH117,effluent,Norovirus GII,F1,24.84,0.11,Positive,1
HH117,effluent,Rotavirus A,F2,22.73,0.81,Positive,1
HH117,effluent,STEC,F3,30.55,0.98,Positive,1
HH117,effluent,Salmonella,F4,30.38,0.9,Positive,1
HH117,effluent,Sapovirus,F5,NA,NA,Negative,0
HH117,effluent,Shigella,F6,21.31,0.93,Positive,1
HH117,effluent,Sketa22,G1,NA,NA,Negative,0
HH117,effluent,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH117,effluent,Strongyloides,G3,32.8,0.35,Positive,1
HH117,effluent,Trichuris,G4,22.44,0.44,Positive,1
HH117,effluent,Vibrio cholerae,G5,NA,NA,Negative,0
HH117,effluent,Yersinia enterocolitica,G6,25.51,0.94,Positive,1
HH117,effluent,blaCTX-M,H1,NA,NA,Negative,0
HH117,effluent,blaNDM,H2,26.47,0.49,Positive,1
HH117,effluent,mecA,H3,NA,NA,Negative,0
HH117,effluent,qnrS,H4,21.15,0.59,Positive,1
HH117,effluent,sul1,H5,NA,NA,Negative,0
HH117,effluent,tetA,H6,NA,NA,Negative,0
HH117,produce,Adenovirus 40/41,A1,NA,NA,Negative,0
HH117,produce,Aeromonas,A2,31.32,0.29,Positive,1
HH117,produce,Ancylostoma,A3,NA,NA,Negative,0
